terms,pos,type,count
교류,Noun,2008,2
교류,Noun,2018,1
교육,Noun,2005,1
교육,Noun,2006,2
교육,Noun,2008,1
교육,Noun,2012,2
교육,Noun,2016,2
교육,Noun,2017,2
교육과학기술부,Noun,2012,1
교체,Noun,2008,1
교체,Noun,2013,1
교통,Noun,2017,2
교통사고,Noun,2016,1
교훈,Noun,2007,1
교훈,Noun,2008,1
구,Modifier,2005,1
구,Modifier,2008,1
구,Modifier,2016,2
구,Noun,2010,1
구두,Noun,2017,1
구름,Noun,2012,1
구름,Noun,2017,1
구멍,Noun,2011,1
구별,Noun,2015,1
구분,Noun,2013,1
구분,Noun,2014,1
구성,Noun,2017,1
구성,Noun,2018,1
구성원,Noun,2007,1
구성원,Noun,2008,1
구성원,Noun,2012,3
구성원,Noun,2013,2
구성원,Noun,2014,5
구성원,Noun,2015,6
구성원,Noun,2016,6
구성원,Noun,2017,2
구성원,Noun,2018,1
구성원,Noun,2019,4
구성원,Noun,2020,2
구속,Noun,2005,1
구속,Noun,2017,1
구제,Noun,2013,1
구조,Noun,2006,1
구조,Noun,2007,1
구조,Noun,2008,2
구조,Noun,2009,1
구조,Noun,2010,1
구조,Noun,2011,1
구조,Noun,2012,1
구조,Noun,2015,1
구조,Noun,2019,1
구체,Noun,2016,2
구체화,Noun,2018,1
구축,Noun,2005,1
구축,Noun,2007,1
구축,Noun,2008,1
구축,Noun,2014,1
구축,Noun,2016,1
구해,Noun,2016,1
구해,Noun,2017,1
구현,Noun,2005,1
구현,Noun,2007,2
구현,Noun,2019,1
구형,Noun,2009,1
구형,Noun,2017,1
구호,Noun,2005,1
국가,Noun,2006,2
국가,Noun,2008,1
국가,Noun,2009,7
국가,Noun,2011,2
국가,Noun,2012,2
국가,Noun,2014,1
국가,Noun,2015,6
국가,Noun,2016,4
국가,Noun,2017,4
국가,Noun,2018,3
국가,Noun,2020,1
국가경쟁력,Noun,2018,1
국경,Noun,2005,1
국고,Noun,2015,1
국내,Noun,2005,1
국내,Noun,2012,1
국내외,Noun,2008,1
국내외,Noun,2014,1
국내외,Noun,2015,1
국민,Noun,2005,15
국민,Noun,2006,10
국민,Noun,2007,17
국민,Noun,2008,8
국민,Noun,2009,6
국민,Noun,2010,7
국민,Noun,2011,8
국민,Noun,2012,11
국민,Noun,2013,16
국민,Noun,2014,12
국민,Noun,2015,10
국민,Noun,2016,10
국민,Noun,2017,20
국민,Noun,2018,11
국민,Noun,2019,11
국민,Noun,2020,16
국민대,Noun,2013,1
국방력,Noun,2015,1
국방위원장,Noun,2012,1
국법,Noun,2008,1
국법,Noun,2009,1
국법,Noun,2013,1
국부,Noun,2010,1
국운,Noun,2007,1
국운,Noun,2012,1
국정,Noun,2013,1
국정,Noun,2015,1
국제,Noun,2005,2
국제,Noun,2011,1
국제,Noun,2012,1
국제,Noun,2013,1
국제,Noun,2014,1
국제,Noun,2018,1
국제사회,Noun,2015,2
국회,Noun,2018,3
국회의원,Noun,2012,2
국회의원,Noun,2015,1
국회의원,Noun,2016,1
국회의원,Noun,2018,1
국회의원,Noun,2020,1
굳건,Adjective,2008,1
굳건,Adjective,2009,1
굳건,Adjective,2015,1
굳건,Adjective,2017,2
굳은,Adjective,2008,1
굴복,Noun,2014,1
권,Suffix,2005,3
권,Suffix,2006,1
권,Suffix,2007,1
권,Suffix,2008,5
권,Suffix,2009,5
권,Suffix,2011,1
권,Suffix,2013,2
권,Suffix,2014,1
권,Suffix,2015,2
권,Suffix,2017,5
권,Suffix,2018,2
권,Suffix,2020,2
권력,Noun,2005,1
권력,Noun,2009,1
권력,Noun,2012,1
권력,Noun,2013,1
권력,Noun,2020,1
권리,Noun,2009,1
권리,Noun,2013,2
권리,Noun,2015,2
권리,Noun,2016,1
권리,Noun,2018,1
권리,Noun,2019,1
권리,Noun,2020,2
권위,Noun,2006,1
권위,Noun,2014,1
권위,Noun,2019,1
권익,Noun,2013,2
권익,Noun,2014,1
권익,Noun,2015,1
권익,Noun,2020,1
권한,Noun,2013,3
귀,Noun,2019,1
귀중한,Adjective,2015,1
규명,Noun,2009,1
규명,Noun,2018,1
규모,Noun,2014,1
규모,Noun,2015,1
규율,Noun,2014,1
규정,Noun,2018,1
균등히,Adjective,2020,1
균열,Noun,2016,1
균형,Noun,2007,1
균형,Noun,2020,2
그,Determiner,2009,1
그,Determiner,2012,1
그,Noun,2005,4
그,Noun,2006,3
그,Noun,2007,6
그,Noun,2008,3
그,Noun,2009,4
그,Noun,2010,1
그,Noun,2011,1
그,Noun,2012,1
그,Noun,2013,3
그,Noun,2014,4
그,Noun,2015,10
그,Noun,2016,4
그,Noun,2017,2
그,Noun,2018,3
그,Noun,2019,2
그간,Noun,2013,1
그간,Noun,2020,1
그것,Noun,2006,1
그것,Noun,2013,1
그것,Noun,2014,1
그것,Noun,2015,1
그늘,Noun,2005,1
그늘,Noun,2010,1
그동안,Noun,2005,1
그동안,Noun,2013,1
그동안,Noun,2016,2
그래서,Adverb,2006,1
그래야만,Adjective,2013,1
그러나,Conjunction,2005,2
그러나,Conjunction,2007,1
그러나,Conjunction,2009,2
그러나,Conjunction,2011,1
그러나,Conjunction,2012,1
그러나,Conjunction,2013,1
그러나,Conjunction,2015,4
그러나,Conjunction,2016,1
그러나,Conjunction,2017,2
그러나,Conjunction,2020,1
그러한,Adjective,2014,1
그러한,Adjective,2016,1
그러한,Adjective,2017,1
그런,Adjective,2009,1
그렇게,Adverb,2014,1
그렇게,Adverb,2016,1
그렇게,Adverb,2020,1
그렇기,Adjective,2013,1
그렇지만,Conjunction,2013,1
그렇지만,Conjunction,2015,1
그려,Verb,2011,1
그려진,Verb,2010,1
그른,Noun,2009,1
그름,Noun,2014,1
그름,Noun,2015,1
그릇된,Adjective,2007,1
그릇된,Adjective,2009,1
그리,Verb,2020,1
그리고,Conjunction,2007,2
그리고,Conjunction,2009,1
그리고,Conjunction,2011,1
그리고,Conjunction,2012,1
그리고,Conjunction,2013,2
그리고,Conjunction,2014,1
그리워하고,Adjective,2017,1
그리하여,Conjunction,2009,2
그림자,Noun,2009,1
그마,Foreign,2006,1
그야말로,Adverb,2014,1
그치는,Verb,2005,1
그치지,Verb,2010,1
그친다면,Verb,2013,1
그칠,Verb,2005,1
극복,Noun,2006,1
극복,Noun,2009,8
극복,Noun,2013,1
극복,Noun,2015,1
극복,Noun,2016,1
극복,Noun,2017,3
근,Modifier,2010,1
근간,Noun,2015,1
근거,Noun,2013,1
근대화,Noun,2014,1
근무,Noun,2005,1
근무,Noun,2006,1
근무,Noun,2012,1
근무,Noun,2017,1
근본,Noun,2006,1
근본,Noun,2009,1
근본,Noun,2014,1
근본,Noun,2015,4
근본,Noun,2016,1
근심,Noun,2018,1
근심,Noun,2019,1
근절,Noun,2005,1
근절,Noun,2007,2
근절,Noun,2011,1
근절,Noun,2012,1
근절,Noun,2017,1
근절,Noun,2018,1
근접하고,Adjective,2015,1
글로벌,Noun,2012,1
글로벌,Noun,2014,1
금년,Noun,2006,1
금년,Noun,2009,1
금년,Noun,2013,2
금년,Noun,2015,1
금융,Noun,2011,1
금융,Noun,2015,1
금융,Noun,2016,1
금융,Noun,2018,2
금융,Noun,2019,1
금융위기,Noun,2009,1
금융위기,Noun,2012,1
금품,Noun,2009,1
금품,Noun,2012,1
금품,Noun,2014,1
금품,Noun,2016,1
금품,Noun,2018,1
금품,Noun,2020,1
급,Noun,2006,1
급,Noun,2013,1
급격하게,Adjective,2015,1
급격하고,Adjective,2015,1
급격히,Adjective,2005,1
급변,Noun,2005,1
급변,Noun,2012,3
급변,Noun,2013,1
급하다가,Adjective,2013,1
급해서는,Adjective,2006,1
긍정,Noun,2006,1
긍정,Noun,2009,1
긍지,Noun,2007,1
긍지,Noun,2014,1
기,Modifier,2005,1
기,Modifier,2008,1
기,Modifier,2009,1
기,Modifier,2013,2
기,Modifier,2014,1
기,Modifier,2015,1
기,Modifier,2016,1
기,Modifier,2020,1
기,Noun,2006,1
기,Noun,2009,1
기,Noun,2015,1
기간,Noun,2013,1
기강,Noun,2007,1
기강,Noun,2012,1
기강,Noun,2014,1
기강,Noun,2017,2
기계,Noun,2014,1
기계,Noun,2020,1
기관,Noun,2005,3
기관,Noun,2006,1
기관,Noun,2008,1
기관,Noun,2009,1
기관,Noun,2012,2
기관,Noun,2013,1
기관,Noun,2014,2
기관,Noun,2017,1
기관,Noun,2020,1
기는,Verb,2014,1
기능,Noun,2008,1
기능,Noun,2009,1
기능,Noun,2013,2
기능,Noun,2018,1
기능,Noun,2019,1
기다리고,Verb,2009,1
기다리고,Verb,2014,1
기다리고,Verb,2015,1
기대,Noun,2010,2
기대,Noun,2011,1
기대,Noun,2016,1
기대되,Verb,2014,1
기대하고,Adjective,2006,1
기대하고,Adjective,2017,1
기대합니다,Adjective,2005,1
기대합니다,Adjective,2006,1
기대합니다,Adjective,2009,1
기대합니다,Adjective,2011,1
기대합니다,Adjective,2017,1
기도,Noun,2007,1
기도,Noun,2011,1
기도,Noun,2014,1
기록,Noun,2018,1
기록,Noun,2019,2
기를,Verb,2005,2
기를,Verb,2007,2
기를,Verb,2008,1
기를,Verb,2009,1
기를,Verb,2011,1
기를,Verb,2014,1
기를,Verb,2015,1
기를,Verb,2017,2
기를,Verb,2018,1
기를,Verb,2019,1
기반,Noun,2005,2
기반,Noun,2009,1
기반,Noun,2010,1
기반,Noun,2016,1
기반,Noun,2017,2
기백,Noun,2006,1
기법,Noun,2006,1
기법,Noun,2008,3
기본,Noun,2005,1
기본,Noun,2009,1
기본,Noun,2011,1
기본,Noun,2013,1
기본,Noun,2015,4
기본,Noun,2018,2
기본,Noun,2020,1
기본권,Noun,2015,1
기분,Noun,2017,1
기쁘고,Adjective,2011,1
기쁨,Noun,2007,1
기쁨,Noun,2008,1
기쁨,Noun,2010,1
기소유예,Noun,2009,1
기승,Noun,2008,1
기업,Noun,2009,10
기업,Noun,2010,1
기업,Noun,2011,1
기업,Noun,2014,1
기업,Noun,2016,1
기업,Noun,2018,1
기여,Noun,2006,1
기여,Noun,2009,1
기여,Noun,2014,2
기여,Noun,2015,2
기여,Noun,2016,1
기여,Noun,2017,1
기여,Noun,2020,1
기운,Noun,2005,2
기운,Noun,2011,1
기운,Noun,2015,1
기울여,Verb,2005,1
기울여,Verb,2007,1
기울여,Verb,2009,1
기울여,Verb,2018,1
기울여,Verb,2019,2
기울여야,Verb,2005,1
기울여야,Verb,2006,1
기울여야,Verb,2007,1
기울여야,Verb,2008,1
기울여야,Verb,2016,1
기울여야,Verb,2019,2
기울여야,Verb,2020,1
기울이느냐에,Verb,2014,1
기울이는,Verb,2007,1
기울이지,Verb,2015,1
기울입시다,Verb,2013,1
기울입시다,Verb,2014,1
기원,Noun,2005,2
기원,Noun,2006,1
기원,Noun,2007,2
기원,Noun,2008,2
기원,Noun,2009,2
기원,Noun,2012,2
기원,Noun,2013,1
기원,Noun,2014,1
기원,Noun,2015,2
기원,Noun,2016,1
기원,Noun,2018,1
기원,Noun,2019,1
기원,Noun,2020,1
기적,Noun,2015,1
기존,Noun,2018,1
기준,Noun,2007,3
기준,Noun,2008,1
기준,Noun,2016,1
기준,Noun,2017,3
기초,Noun,2015,1
기틀,Noun,2006,1
기틀,Noun,2019,1
기하,Noun,2016,1
기하,Noun,2017,1
기함,Noun,2014,1
기해,Noun,2005,1
기해,Noun,2007,1
기해,Noun,2012,1
기해,Noun,2014,1
기회,Noun,2009,1
기회,Noun,2011,1
기회,Noun,2014,1
기회,Noun,2020,1
기획,Noun,2006,1
긴장,Noun,2014,1
긴장,Noun,2015,1
길,Noun,2005,1
길,Noun,2008,5
길,Noun,2014,1
길이,Noun,2008,2
김정은,Noun,2013,1
김정은,Noun,2014,1
김정은,Noun,2015,1
김정일,Noun,2012,1
깊다고,Adjective,2012,1
깊은,Adjective,2005,1
깊은,Adjective,2006,1
깊은,Adjective,2012,1
깊은,Adjective,2019,1
깊은,Adjective,2020,1
깊이,Noun,2007,1
깊이,Noun,2008,1
깊이,Noun,2009,2
깊이,Noun,2013,2
깊이,Noun,2015,2
깊이,Noun,2019,1
까지,Josa,2008,1
까지,Josa,2009,1
까지,Josa,2010,1
까지,Josa,2011,1
까지,Josa,2012,1
까지,Josa,2014,5
까지,Josa,2019,1
까지,Josa,2020,2
까지의,Josa,2019,1
깎는,Verb,2012,1
깨끗이,Adverb,2010,1
깨끗이,Adverb,2014,1
깨끗하게,Adjective,2009,1
깨끗하고,Adjective,2006,1
깨끗하고,Adjective,2012,1
깨끗하고,Adjective,2016,1
깨끗한,Adjective,2005,1
깨끗한,Adjective,2006,1
깨끗한,Adjective,2007,2
깨끗한,Adjective,2008,1
깨끗한,Adjective,2010,1
깨끗한,Adjective,2012,1
깨끗한,Adjective,2014,1
깨끗한,Adjective,2015,2
깨끗해야,Adjective,2007,1
께,Josa,2005,2
께,Josa,2006,1
께,Josa,2007,1
께,Josa,2012,1
꼭,Noun,2005,1
꼭,Noun,2006,1
꼭,Noun,2020,1
꾸준히,Adjective,2019,1
꾸준히,Adjective,2020,1
꿈,Noun,2006,1
꿈,Noun,2007,1
꿈,Noun,2008,1
꿈,Noun,2009,1
꿈꾸는,Verb,2012,1
꿈꾸면,Verb,2008,1
꿋꿋하게,Adjective,2011,1
끊어,Verb,2009,1
끊어,Verb,2010,1
끊이지,Verb,2009,1
끊임없는,Adjective,2006,1
끊임없는,Adjective,2016,1
끊임없는,Adjective,2019,1
끊임없이,Adjective,2005,1
끊임없이,Adjective,2013,1
끊임없이,Adjective,2015,1
끊임없이,Adjective,2016,1
끝,Noun,2010,1
끝,Noun,2011,1
끝,Noun,2012,1
끝,Noun,2014,3
끝,Noun,2018,1
끝,Noun,2020,1
끼쳐,Verb,2014,1
끼치,Verb,2007,1
끼친,Verb,2012,1
나,Josa,2007,1
나,Josa,2009,3
나,Josa,2013,3
나,Josa,2014,1
나,Josa,2015,2
나,Josa,2016,1
나,Josa,2017,1
나,Josa,2018,1
나,Josa,2020,1
나,Noun,2006,1
나,Noun,2007,1
나,Noun,2008,2
나가,Verb,2009,1
나가고,Verb,2014,1
나가는,Verb,2011,1
나가는,Verb,2014,1
나가는,Verb,2019,1
나가는,Verb,2020,1
나가면서,Verb,2007,1
나가야,Noun,2008,3
나가야,Noun,2009,3
나가야,Noun,2012,1
나가야,Noun,2016,1
나가야,Noun,2017,2
나가야,Noun,2018,1
나가야,Noun,2020,2
나간다면,Verb,2016,1
나간다면,Verb,2017,1
나갈,Verb,2005,1
나갈,Verb,2006,2
나갈,Verb,2007,1
나갈,Verb,2008,1
나갈,Verb,2011,1
나갈,Verb,2012,2
나갑시다,Verb,2007,2
나갑시다,Verb,2009,3
나갑시다,Verb,2011,1
나갑시다,Verb,2013,1
나갑시다,Verb,2014,1
나갑시다,Verb,2015,1
나갑시다,Verb,2016,3
나갑시다,Verb,2017,2
나그네,Noun,2017,1
나기,Noun,2014,1
나기,Noun,2018,1
나누고자,Verb,2007,1
나누는,Verb,2005,1
나누는,Verb,2010,1
나누었습니다,Verb,2020,1
나라,Noun,2005,1
나라,Noun,2008,1
나라,Noun,2009,1
나라,Noun,2010,3
나라,Noun,2013,1
나라,Noun,2014,1
나라,Noun,2017,2
나랏돈,Noun,2010,1
나서,Verb,2015,1
나서서,Verb,2013,1
나서서,Verb,2014,1
나서야,Verb,2007,1
나서야,Verb,2008,1
나선다는,Verb,2006,1
나아가,Verb,2012,1
나아가,Verb,2013,2
나아가,Verb,2016,1
나아가,Verb,2017,1
나아가도록,Verb,2018,1
나아갈,Verb,2013,1
나아갑시다,Verb,2014,1
나아갑시다,Verb,2015,1
나아지는,Verb,2016,1
나아질,Verb,2016,1
나오는,Verb,2013,1
나이,Noun,2006,1
나타나고,Verb,2015,1
나타나는,Verb,2008,1
나타나는,Verb,2018,1
나타난다는,Verb,2017,1
나태함이나,Adjective,2013,1
난,Josa,2009,1
난,Noun,2005,1
난,Noun,2009,1
난관,Noun,2012,1
난관,Noun,2014,2
날,Noun,2006,1
날,Noun,2008,1
날,Noun,2018,1
날개,Noun,2011,1
날로,Noun,2009,1
날로,Noun,2016,1
남,Noun,2008,1
남,Noun,2009,1
남,Noun,2014,1
남겼습니다,Verb,2007,1
남겼습니다,Verb,2009,1
남북,Noun,2012,1
남북,Noun,2013,1
남북관계,Noun,2015,1
남아있는,Verb,2009,1
남용,Noun,2005,1
남용,Noun,2015,1
낫다,Noun,2016,1
낭비,Noun,2009,1
낮은,Adjective,2008,1
낮추어야,Verb,2016,1
낮출,Verb,2017,1
낮춥시다,Verb,2008,1
내,Determiner,2008,2
내,Determiner,2009,1
내,Determiner,2018,1
내,Determiner,2019,1
내,Noun,2006,1
내,Noun,2007,1
내,Noun,2014,1
내,Noun,2015,2
내,Noun,2017,1
내,Noun,2019,1
내겠다는,Verb,2016,1
내다보기,Verb,2009,1
내딛는,Verb,2008,1
내딛어야,Verb,2013,1
내딛으,Verb,2005,1
내려야,Verb,2014,1
내리게,Verb,2016,1
내리고,Verb,2007,1
내릴,Verb,2005,1
내릴,Verb,2008,1
내릴,Verb,2015,1
내부,Noun,2006,2
내부,Noun,2012,1
내부,Noun,2014,3
내부,Noun,2017,1
내부,Noun,2019,1
내실,Verb,2015,1
내실,Verb,2016,1
내실을,Verb,2009,1
내어,Verb,2015,1
내용,Noun,2009,1
내용,Noun,2019,1
낸,Verb,2015,1
낼,Noun,2007,1
낼,Noun,2016,1
낼,Noun,2017,1
냄으로써,Verb,2009,1
냅시다,Verb,2010,1
냈습니다,Verb,2015,1
냉소,Noun,2008,1
냉정하게,Adjective,2013,1
너무나,Adverb,2013,1
너무나,Adverb,2015,1
넘어,Verb,2015,1
넘어서는,Verb,2015,1
넘치고,Verb,2009,1
넘치는,Adjective,2007,1
넷째,Noun,2005,1
넷째,Noun,2006,1
넷째,Noun,2007,1
넷째,Noun,2015,1
넷째,Noun,2017,1
노고,Noun,2016,1
노고,Noun,2017,1
노고,Noun,2019,1
노고,Noun,2020,1
노동계,Noun,2014,1
노력,Noun,2005,6
노력,Noun,2006,4
노력,Noun,2007,3
노력,Noun,2008,1
노력,Noun,2009,5
노력,Noun,2012,3
노력,Noun,2013,3
노력,Noun,2014,6
노력,Noun,2015,10
노력,Noun,2016,5
노력,Noun,2017,3
노력,Noun,2018,6
노력,Noun,2019,6
노력,Noun,2020,4
노리는,Verb,2020,1
노사,Noun,2009,2
노사,Noun,2015,2
노인,Noun,2011,1
노정,Noun,2015,1
노출하면서,Adjective,2014,1
논란,Noun,2007,1
논란,Noun,2012,1
논란,Noun,2018,1
논의,Noun,2007,3
논의,Noun,2008,1
논의,Noun,2009,1
논의,Noun,2013,1
논의,Noun,2018,3
높습니다,Adjective,2005,1
높습니다,Adjective,2007,1
높습니다,Adjective,2010,1
높습니다,Adjective,2013,1
높아진,Verb,2005,1
높아진,Verb,2015,1
높아질,Verb,2012,1
높여가야,Verb,2019,1
높여야,Verb,2005,1
높여야,Verb,2006,1
높여야,Verb,2018,1
높은,Adjective,2007,1
높은,Adjective,2012,1
높이,Noun,2014,1
높인다는,Verb,2006,1
높일,Verb,2007,1
놓고,Verb,2016,1
놓아야,Verb,2015,1
놓을,Verb,2009,1
놓인,Verb,2005,1
놓인,Verb,2014,1
놓일,Verb,2005,1
뇌물,Noun,2009,1
누구,Noun,2007,1
누구,Noun,2009,1
누구,Noun,2012,1
누구,Noun,2014,1
누구,Noun,2017,1
누구,Noun,2020,1
누르는,Verb,2006,1
누릴,Verb,2015,1
누수,Noun,2014,1
누운,Noun,2008,1
눈,Noun,2007,2
눈,Noun,2008,1
눈,Noun,2010,2
눈,Noun,2013,1
눈높이,Noun,2006,1
눈높이,Noun,2017,1
눈물,Noun,2005,1
눈물,Noun,2019,1
눈물,Noun,2020,1
느끼는,Verb,2005,1
느끼는,Verb,2007,1
느낄,Verb,2005,1
느슨하게,Adjective,2011,1
는,Josa,2005,7
는,Josa,2006,8
는,Josa,2007,8
는,Josa,2008,6
는,Josa,2009,8
는,Josa,2010,2
는,Josa,2011,6
는,Josa,2012,14
는,Josa,2013,7
는,Josa,2014,6
는,Josa,2015,13
는,Josa,2016,9
는,Josa,2017,8
는,Josa,2018,6
는,Josa,2019,4
는,Josa,2020,6
는,Verb,2008,1
는,Verb,2012,1
는,Verb,2014,2
는,Verb,2015,1
는,Verb,2016,1
는,Verb,2017,1
는,Verb,2018,1
늘,Noun,2013,3
늘,Noun,2014,1
늘,Noun,2015,2
늘,Noun,2016,4
능동,Noun,2018,1
능동,Noun,2019,1
능동,Noun,2020,1
능력,Noun,2012,1
능력,Noun,2014,1
능력,Noun,2016,1
능력,Noun,2020,1
다,Adverb,2006,1
다,Adverb,2007,1
다,Adverb,2009,3
다,Adverb,2012,3
다,Adverb,2013,1
다,Adverb,2014,3
다,Adverb,2015,5
다,Adverb,2017,3
다,Adverb,2019,2
다,Adverb,2020,3
다,Josa,2006,1
다,Josa,2008,2
다,Josa,2010,1
다,Josa,2011,1
다,Josa,2012,2
다,Josa,2013,2
다,Josa,2014,2
다,Josa,2017,1
다,Josa,2020,1
다,Noun,2005,1
다,Noun,2018,2
다가서기,Verb,2005,1
다가서기,Verb,2010,1
다가서는,Verb,2005,1
다가오는,Verb,2010,1
다가오는,Verb,2012,1
다가올,Verb,2006,1
다가올지,Verb,2005,1
다각,Noun,2016,1
다녀서,Verb,2008,1
다니는,Verb,2013,1
다다랐습니다,Verb,2014,1
다단계,Noun,2018,1
다단계,Noun,2019,1
다듬어져야,Verb,2008,1
다룰,Verb,2013,1
다른,Noun,2016,2
다른,Noun,2017,1
다른,Noun,2019,2
다만,Noun,2009,2
다문화,Noun,2019,1
다섯째,Modifier,2006,1
다섯째,Modifier,2007,1
다수,Noun,2005,1
다수,Noun,2018,1
다시,Noun,2005,1
다시,Noun,2008,1
다시,Noun,2011,2
다시,Noun,2012,2
다시,Noun,2013,3
다시,Noun,2015,3
다시,Noun,2016,1
다시,Noun,2018,2
다시,Noun,2019,1
다양한,Adjective,2019,1
다운,Noun,2014,2
다운,Noun,2015,1
다음,Noun,2013,1
다음,Noun,2014,1
다음,Noun,2016,1
다음,Noun,2017,1
다음,Noun,2018,1
다음,Noun,2019,1
다잡아야,Verb,2017,1
다져,Verb,2009,1
다져야,Verb,2015,1
다져야,Verb,2016,1
다져야,Verb,2017,1
다지,Noun,2010,1
다지는,Verb,2017,1
다짐,Noun,2006,1
다짐,Noun,2007,1
다짐,Noun,2008,2
다짐,Noun,2020,1
다집니다,Verb,2013,1
다집시다,Verb,2015,1
다합,Noun,2008,1
다합,Noun,2012,1
다합,Noun,2013,1
다합,Noun,2014,2
다합,Noun,2017,1
다합,Noun,2020,1
다해,Noun,2005,2
다해,Noun,2006,1
다해,Noun,2008,1
다해,Noun,2009,2
다해,Noun,2012,1
다해,Noun,2013,1
다해,Noun,2014,1
다해,Noun,2015,3
다해,Noun,2016,1
다해,Noun,2017,1
다해,Noun,2018,1
다해,Noun,2019,1
다해,Noun,2020,1
닥쳐올,Verb,2009,1
닥치더라도,Verb,2007,1
닦아주는,Verb,2019,1
닦아주는,Verb,2020,1
닦아줄,Verb,2005,1
단,Modifier,2018,1
단,Noun,2006,1
단,Noun,2017,1
단결,Noun,2015,1
단결,Noun,2016,1
단계,Noun,2006,1
단계,Noun,2012,1
단계,Noun,2014,1
단계,Noun,2015,1
단계,Noun,2016,1
단계,Noun,2019,2
단속,Noun,2005,1
단속,Noun,2007,1
단속,Noun,2009,3
단속,Noun,2012,1
단속,Noun,2014,1
단속,Noun,2016,1
단속,Noun,2017,1
단순히,Adjective,2020,1
단어,Noun,2012,1
단위,Noun,2014,1
단죄,Noun,2014,1
단합,Noun,2014,1
단합,Noun,2017,1
단호,Noun,2005,1
단호,Noun,2009,1
단호,Noun,2010,1
단호,Noun,2011,1
단호,Noun,2012,1
단호,Noun,2013,1
단호,Noun,2014,1
단호,Noun,2016,2
단호,Noun,2017,1
단호,Noun,2018,1
단호,Noun,2019,1
단호,Noun,2020,2
달라져야,Verb,2014,1
달라질,Verb,2011,1
달러,Noun,2012,1
달려,Verb,2005,1
달려,Verb,2014,1
달려가,Verb,2008,1
달리는,Verb,2014,1
달성,Noun,2012,1
담당,Noun,2005,1
담당자,Noun,2005,1
담보,Noun,2007,1
담합,Noun,2018,1
당당하고,Adjective,2009,1
당당하며,Adjective,2014,1
당당하며,Adjective,2015,1
당당한,Adjective,2013,1
당당히,Adjective,2012,1
당부,Noun,2008,1
당부,Noun,2012,1
당부,Noun,2013,1
당부,Noun,2014,1
당부,Noun,2015,1
당부,Noun,2016,2
당부,Noun,2018,1
당부,Noun,2019,2
당사자,Noun,2007,1
당사자,Noun,2016,1
당사자,Noun,2017,1
당사자,Noun,2019,1
당선,Noun,2012,1
당선,Noun,2014,1
당연히,Adjective,2015,1
당장,Noun,2020,1
닿는,Verb,2007,1
닿도록,Verb,2009,1
대,Modifier,2005,2
대,Modifier,2015,1
대,Suffix,2008,1
대,Verb,2005,1
대,Verb,2007,2
대,Verb,2008,2
대,Verb,2009,1
대,Verb,2016,1
대,Verb,2020,1
대가,Noun,2009,1
대가,Noun,2012,1
대거,Noun,2007,1
대검,Noun,2017,1
대검,Noun,2019,1
대규모,Noun,2014,1
대규모,Noun,2016,1
대로,Josa,2005,1
대로,Josa,2011,1
대로,Josa,2012,1
대립,Noun,2005,1
대미,Noun,2013,1
대부분,Noun,2005,1
대비,Noun,2007,1
대비,Noun,2012,1
대비,Noun,2015,1
대비,Noun,2020,1
대상,Noun,2009,1
대상,Noun,2013,3
대상,Noun,2016,1
대선,Noun,2005,1
대양,Noun,2012,1
대우,Noun,2005,1
대응,Noun,2005,2
대응,Noun,2009,1
대응,Noun,2011,1
대응,Noun,2012,1
대응,Noun,2014,2
대응,Noun,2015,6
대응,Noun,2016,2
대응,Noun,2017,2
대응,Noun,2018,3
대응,Noun,2019,1
대응,Noun,2020,3
대의,Noun,2008,1
대의,Noun,2015,1
대장,Noun,2017,1
대장부,Noun,2013,1
대책,Noun,2007,1
대책,Noun,2012,1
대처,Noun,2005,1
대처,Noun,2007,1
대처,Noun,2009,4
대처,Noun,2012,2
대처,Noun,2014,1
대처,Noun,2015,2
대처,Noun,2016,4
대처,Noun,2017,1
대처,Noun,2018,1
대처,Noun,2019,1
대처,Noun,2020,1
대통령,Noun,2005,1
대통령,Noun,2007,2
대통령,Noun,2012,2
대통령,Noun,2013,1
대통령,Noun,2017,1
대통령령,Noun,2012,1
대통령직,Noun,2013,1
대폭,Noun,2009,1
대표,Noun,2006,1
대표,Noun,2007,1
대표자,Noun,2005,1
대하,Noun,2009,2
대하,Noun,2012,2
대하,Noun,2015,1
대하여도,Verb,2009,1
대한,Noun,2005,3
대한,Noun,2006,9
대한,Noun,2007,3
대한,Noun,2009,2
대한,Noun,2011,1
대한,Noun,2012,5
대한,Noun,2013,1
대한,Noun,2014,2
대한,Noun,2015,9
대한,Noun,2016,5
대한,Noun,2017,4
대한,Noun,2018,3
대한,Noun,2019,2
대한,Noun,2020,3
대한민국,Noun,2006,1
대한민국,Noun,2007,4
대한민국,Noun,2009,1
대한민국,Noun,2011,1
대한민국,Noun,2012,1
대한민국,Noun,2013,2
대한민국,Noun,2014,1
대한민국,Noun,2015,2
대한민국,Noun,2016,1
대한민국,Noun,2019,1
대해,Noun,2005,3
대해,Noun,2008,2
